------+---------------------+-------------+----+---------+------+-----------------------+-------------------------------------------------------------------
 Line | # File         Line | Line Type   | MX |  Reloc  | Size | Address   Object Code |  Source Code                                                      
  916 |  1 asmdemo.s    630 | Comment     | 11 |         |    0 | 00/1262               | *
  917 |  1 asmdemo.s    631 | Data        | 11 |         |    1 | 00/1262 : 05          | ModeNotOr            dfb      5                    
  918 |  1 asmdemo.s    632 | Data        | 11 |         |    1 | 00/1263 : 00          | ModeCopy             dfb      0                    
  919 |  1 asmdemo.s    633 | Comment     | 11 |         |    0 | 00/1264               | *
  920 |  1 asmdemo.s    634 | Data        | 11 |         |    9 | 00/1264 : 66 66 66 66 | Color1               dfb      $66,$66,$66,$66,$66,$66,$66,$66,0; green pattern
      |                     |             |    |         |      |           66 66 66 66 |
      |                     |             |    |         |      |           00          |
  921 |  1 asmdemo.s    635 | Data        | 11 |         |    9 | 00/126D : 11 11 11 11 | Color2               dfb      $11,$11,$11,$11,$11,$11,$11,$11,0; blue pattern
      |                     |             |    |         |      |           11 11 11 11 |
      |                     |             |    |         |      |           00          |
  922 |  1 asmdemo.s    636 | Data        | 11 |         |    9 | 00/1276 : CC CC CC CC | Color3               dfb      $CC,$CC,$CC,$CC,$CC,$CC,$CC,$CC,0; orange pattern
      |                     |             |    |         |      |           CC CC CC CC |
      |                     |             |    |         |      |           00          |
  923 |  1 asmdemo.s    637 | Data        | 11 |         |    9 | 00/127F : 38 74 EE 47 | weave                dfb      $38,$74,$EE,$47,$83,$C5,$EE,$5C,0; nice pattern ! (yellow weave)
      |                     |             |    |         |      |           83 C5 EE 5C |
      |                     |             |    |         |      |           00          |
  924 |  1 asmdemo.s    638 | Empty       | 11 |         |    0 | 00/1288               |                                                    
  925 |  1 asmdemo.s    639 | Data        | 11 |         |    9 | 00/1288 : 00 00 00 00 | Black                dfb      0,0,0,0,0,0,0,0,0    ; black pattern
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00          |
  926 |  1 asmdemo.s    640 | Data        | 11 |         |    8 | 00/1291 : FF FF FF FF | White                ds       8,$FF                ; white pattern
      |                     |             |    |         |      |           FF FF FF FF |
  927 |  1 asmdemo.s    641 | Data        | 11 |         |    1 | 00/1299 : 00          |                      dfb      0                    
  928 |  1 asmdemo.s    642 | Comment     | 11 |         |    0 | 00/129A               | *
  929 |  1 asmdemo.s    643 | Comment     | 11 |         |    0 | 00/129A               |                                                         ; A shape
  930 |  1 asmdemo.s    644 | Data        | 11 |         |    2 | 00/129A : 08 80       | TestPoly             dfb      8,$80                ; 8 vertices, $80 : there is anather poly in this list
  931 |  1 asmdemo.s    645 | Data        | 11 |         |   32 | 00/129C : 40 00 A8 00 |                      dw       64,168,192,168,224,120,288,120,320,168,448,168,320,40,192,40
      |                     |             |    |         |      |           C0 00 A8 00 |
      |                     |             |    |         |      |           E0 00 78 00 |
      |                     |             |    |         |      |           20 01 78 00 |
      |                     |             |    |         |      |           40 01 A8 00 |
      |                     |             |    |         |      |           C0 01 A8 00 |
      |                     |             |    |         |      |           40 01 28 00 |
      |                     |             |    |         |      |           C0 00 28 00 |
  932 |  1 asmdemo.s    646 | Comment     | 11 |         |    0 | 00/12BC               |                 ; dw 3                                  ; replaced by more readable :
  933 |  1 asmdemo.s    647 | Data        | 11 |         |    1 | 00/12BC : 03          |                      db       3                    ; second poly of the list, 3 vertices
  934 |  1 asmdemo.s    648 | Comment     | 11 |         |    0 | 00/12BD               |                                                         ; makes a hole in first poly.
  935 |  1 asmdemo.s    649 | Data        | 11 |         |    1 | 00/12BD : 00          |                      db       0                    ; $80 : last poly
  936 |  1 asmdemo.s    650 | Data        | 11 |         |   12 | 00/12BE : E0 00 60 00 |                      dw       224,96,288,96,256,56 
      |                     |             |    |         |      |           20 01 60 00 |
      |                     |             |    |         |      |           00 01 38 00 |
  937 |  1 asmdemo.s    651 | Comment     | 11 |         |    0 | 00/12CA               | *
  938 |  1 asmdemo.s    652 | Data        | 11 |         |    4 | 00/12CA : 32 00 32 00 | TestBits             dw       50,50                ; view location on current port
  939 |  1 asmdemo.s    653 | Data        | 11 |         |    2 | 00/12CE : DA 12       |                      dw       Handbits             ; bitmap pointer
  940 |  1 asmdemo.s    654 | Data        | 11 |         |    2 | 00/12D0 : 03 00       |                      dw       3                    ; width of bitmap
  941 |  1 asmdemo.s    655 | Data        | 11 |         |    8 | 00/12D2 : 00 00 00 00 |                      dw       0,0,17,9             ; clip rectangle
      |                     |             |    |         |      |           11 00 09 00 |
  942 |  1 asmdemo.s    656 | Data        | 11 |         |   12 | 00/12DA : 00 00 00 20 | Handbits             dfb      $00,$00,$00,$20,$00,$00,$30,$00,$00,$38,$00,$00; bitmap data
      |                     |             |    |         |      |           00 00 30 00 |
      |                     |             |    |         |      |           00 38 00 00 |
  943 |  1 asmdemo.s    657 | Data        | 11 |         |   12 | 00/12E6 : 5E 7F 07 7E |                      dfb      $5E,$7F,$07,$7E,$00,$00,$3E,$1F,$00,$7E,$00,$00
      |                     |             |    |         |      |           00 00 3E 1F |
      |                     |             |    |         |      |           00 7E 00 00 |
  944 |  1 asmdemo.s    658 | Data        | 11 |         |    6 | 00/12F2 : 3C 0F 00 00 |                      dfb      $3C,$0F,$00,$00,$00,$00
      |                     |             |    |         |      |           00 00       |
  945 |  1 asmdemo.s    659 | Comment     | 11 |         |    0 | 00/12F8               | *
  946 |  1 asmdemo.s    660 | Data        | 11 |         |    4 | 00/12F8 : 04 00 32 00 | Point3               dw       4,50                 
  947 |  1 asmdemo.s    661 | Comment     | 11 |         |    0 | 00/12FC               | *
  948 |  1 asmdemo.s    662 | Comment     | 11 |         |    0 | 00/12FC               | *
  949 |  1 asmdemo.s    663 | Data        | 11 |         |    2 | 00/12FC : FF 12       | TestText             dw       message              
  950 |  1 asmdemo.s    664 | Data        | 11 |         |    1 | 00/12FE : 2F          |                      dfb      {ozunid_11-message}  
  951 |  1 asmdemo.s    665 | Data        | 11 |         |   47 | 00/12FF : 54 68 69 73 | message              asc      'This is a test of the emergency graphics system'
      |                     |             |    |         |      |           20 69 73 20 |
      |                     |             |    |         |      |           61 20 74 65 |
      |                     |             |    |         |      |           73 74 20 6F |
      |                     |             |    |         |      |           66 20 74 68 |
      |                     |             |    |         |      |           65 20 65 6D |
      |                     |             |    |         |      |           65 72 67 65 |
      |                     |             |    |         |      |           6E 63 79 20 |
      |                     |             |    |         |      |           67 72 61 70 |
      |                     |             |    |         |      |           68 69 63 73 |
      |                     |             |    |         |      |           20 73 79 73 |
      |                     |             |    |         |      |           74 65 6D    |
  952 |  1 asmdemo.s    666 | Empty       | 11 |         |    0 | 00/132E               | ozunid_11                                          
  953 |  1 asmdemo.s    666 | Equivalence | 11 |         |    0 | 00/132E               | msglength            equ      ozunid_11-message    
  954 |  1 asmdemo.s    667 | Comment     | 11 |         |    0 | 00/132E               | *
  955 |  1 asmdemo.s    668 | Comment     | 11 |         |    0 | 00/132E               | *
  956 |  1 asmdemo.s    669 | Comment     | 11 |         |    0 | 00/132E               | * MyPort          ds 50,0    
  957 |  1 asmdemo.s    670 | Comment     | 11 |         |    0 | 00/132E               | *<sym>                             
  958 |  1 asmdemo.s    671 | Data        | 11 |         |   36 | 00/132E : 00 00 00 00 | MyPort               ds       {{{{{{{{{{{0}+4}+2}+2}+8}+10}+4}+2}+1}+1}+2}; space for a grafport stucture
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
  959 |  1 asmdemo.s    672 | Comment     | 11 |         |    0 | 00/1352               |                                                         ; this is better than original line above.
  960 |  1 asmdemo.s    673 | Data        | 11 |         |    4 | 00/1352 : 00 00 00 00 | MyBits               dw       0,0                  ; viewloc
  961 |  1 asmdemo.s    674 | Data        | 11 |         |    2 | 00/1356 : 00 80       |                      dw       {$8000}              
  962 |  1 asmdemo.s    675 | Data        | 11 |         |    2 | 00/1358 : 28 00       |                      dw       40                   
  963 |  1 asmdemo.s    676 | Data        | 11 |         |    8 | 00/135A : 00 00 00 00 |                      dw       0,0,200,100          
